FromWard,ToWard,Probability
19100007,19100040,4.30263153925271E-06
19100007,19100041,0.00000000000000E+00
19100007,19100042,9.38250271512938E-05
19100007,19100043,5.27788268825837E-06
19100007,19100044,2.09834914246841E-04
19100007,19100045,1.45740423235346E-04
19100007,19100046,2.04463691691760E-04
19100007,19100047,2.38576668096880E-04
19100007,19100048,1.66768400905406E-04
19100007,19100049,2.72652419230095E-04
19100007,19100050,2.41987252088055E-04
19100007,19100051,1.81638362573076E-03
19100007,19100052,1.57094732290894E-03
19100007,19100053,1.69130922514855E-03
19100007,19100054,1.58162475101336E-04
19100007,19100055,1.45813871028683E-03
19100007,19100056,2.41195268039939E-03
19100007,19100057,1.11756846451818E-03
19100007,19100058,1.24667333786838E-03
19100007,19100059,7.62263102738193E-04
19100007,19100060,2.18619064538226E-04
19100007,19100061,0.00000000000000E+00
19100007,19100062,9.49786462664770E-04
19100007,19100063,2.51155944440679E-04
19100007,19100064,1.32330586061094E-06
19100007,19100065,4.28947856829582E-06
19100007,19100066,4.22784927682039E-06
19100007,19100067,6.62703941346190E-06
19100007,19100068,3.58509865281347E-06
19100007,19100069,2.19047425822710E-08
19100007,19100070,2.08838233838477E-02
19100007,19100071,1.93912494694049E-04
19100007,19100072,8.40172484695022E-04
19100007,19100073,1.19334106765615E-03
19100007,19100074,1.16396692689614E-05
19100007,19100075,8.00498841830877E-09
19100007,19100076,0.00000000000000E+00
19100007,19100077,8.80202224200004E-06
19100007,19100078,2.34848702319662E-10
19100007,19100079,7.75830991255955E-09
19100007,19100080,0.00000000000000E+00
19100007,19100081,1.04026605842577E-06
19100007,19100082,8.58916555927211E-12
19100007,19100083,1.82259263543188E-04
19100007,19100084,4.38621299058255E-05
19100007,19100085,2.44818628429983E-04
19100007,19100086,2.87442976693588E-04
19100007,19100087,2.08194913142580E-04
19100007,19100088,0.00000000000000E+00
19100007,19100089,2.56130981154569E-04
19100007,19100090,1.77460610661036E-04
19100007,19100091,2.58187780861402E-04
19100007,19100092,2.39489597084785E-04
19100007,19100093,2.81711239313171E-04
19100007,19100094,2.52912992739210E-04
19100007,19100095,3.06420602820203E-04
19100007,19100096,2.55340614486871E-04
19100007,19100097,2.22787885007473E-04
19100007,19100098,2.68846821913826E-04
19100007,19100099,2.24918318730692E-04
19100007,19100100,2.51544678089145E-04
19100007,19100101,6.79087487937720E-02
19100007,19100102,7.86246452427393E-02
19100007,19100103,2.22118499977540E-02
19100007,19100104,8.22078253158627E-04
19100007,19100105,7.25131755609184E-02
19100007,19100106,3.80263252869384E-04
19100007,19100107,6.39050580918470E-04
19100007,19100108,2.56166703569587E-04
19100007,19100109,2.43913260515583E-04
19100007,19100110,9.75616595922778E-05
19100007,19100111,6.22190907283282E-02
19100007,19100112,1.89379811119202E-02
19100007,19100113,7.05032528793701E-04
19100007,19100114,1.58616746186323E-04
19100007,19100115,1.56427729348599E-03
19100007,19100116,1.42265200670875E-04
19100008,19100001,9.16537762395702E-04
19100008,19100002,6.18805679002098E-03
19100008,19100003,5.78227673872630E-02
19100008,19100004,6.09703648227737E-04
19100008,19100005,7.60169398176399E-04
19100008,19100006,3.53625227449077E-02
19100008,19100007,5.26618781726396E-02
19100008,19100008,4.03304441141752E-01
19100008,19100009,2.38805286821014E-02
19100008,19100010,6.31215854514661E-03
19100008,19100011,1.73524909071430E-02
19100008,19100012,2.46262456307941E-02
19100008,19100013,1.87481927454233E-02
19100008,19100014,1.77975340958905E-02
19100008,19100015,3.18006658041644E-04
19100008,19100016,1.32618369487235E-03
19100008,19100017,1.86211077512634E-02
19100008,19100018,3.72357847680926E-04
19100008,19100019,1.82688321488579E-02
19100008,19100020,1.24784424819892E-03
19100008,19100021,1.31096550304955E-02
19100008,19100022,6.37933207137756E-03
19100008,19100023,5.31824511625089E-04
19100008,19100024,5.45429236540335E-04
19100008,19100025,8.30549832914240E-03
19100008,19100026,7.97436008340966E-03
19100008,19100027,4.24904610359376E-03
19100008,19100028,6.72674588861405E-04
19100008,19100029,6.83165175130320E-04
19100008,19100030,2.77280998988940E-03
19100008,19100031,5.86057972481359E-04
19100008,19100032,7.97795193319611E-04
19100008,19100033,1.26901666348710E-07
19100008,19100034,1.57893896346962E-08
19100008,19100035,1.32240146587672E-05
19100008,19100036,1.77760159211674E-05
19100008,19100037,9.84314531243919E-09
19100008,19100038,1.04681071852212E-08
19100008,19100039,4.56806367938419E-06
19100008,19100040,9.74224899363018E-06
19100008,19100041,1.10935173984011E-08
19100008,19100042,1.08537202201595E-04
19100008,19100043,1.37849667428002E-04
19100008,19100044,2.48661412634407E-04
19100008,19100045,1.68591151148334E-04
19100008,19100046,2.36513307258115E-04
19100008,19100047,2.76059550574535E-04
19100008,19100048,1.92909198123158E-04
19100008,19100049,3.49583971410452E-04
19100008,19100050,5.47059666588325E-04
19100008,19100051,3.40580525605258E-03
19100008,19100052,2.95279347141228E-03
19100008,19100053,3.18047190388054E-03
19100008,19100054,2.81628042670811E-04
19100008,19100055,2.26068108744415E-03
19100008,19100056,4.50829580676061E-03
19100008,19100057,1.86630187028912E-03
19100008,19100058,8.93638114023104E-04
19100008,19100059,5.70086029718567E-04
19100008,19100060,2.53094085852871E-04
19100008,19100061,0.00000000000000E+00
19100008,19100062,6.90406615633854E-04
19100008,19100063,2.71154146194850E-04
19100008,19100064,3.53593343463935E-05
19100008,19100065,1.14616817912404E-04
19100008,19100066,1.12970055219307E-04
19100008,19100067,1.77077506661342E-04
19100008,19100068,9.57954662659102E-05
19100008,19100069,5.84939847031049E-07
19100008,19100070,1.44799446531630E-02
19100008,19100071,1.38852694808139E-04
19100008,19100072,6.34977309282494E-04
19100008,19100073,8.54112379775708E-04
19100008,19100074,3.07530672386943E-04
19100008,19100075,2.30231755612243E-07
19100008,19100076,1.54611803629064E-08
19100008,19100077,2.06355690894613E-04
19100008,19100078,2.14210233900773E-08
19100008,19100079,3.04652759785109E-08
19100008,19100080,1.59280243822852E-08
19100008,19100081,2.78102622535618E-05
19100008,19100082,1.85897630002367E-08
19100008,19100083,1.03023896918062E-04
19100008,19100084,6.37097861377777E-04
19100008,19100085,1.38386212303635E-04
19100008,19100086,1.62480057391891E-04
19100008,19100087,3.12782073748424E-04
19100008,19100088,1.94218173922816E-08
19100008,19100089,3.96972923718143E-04
19100008,19100090,2.55573120986881E-04
19100008,19100091,3.71833821092070E-04
19100008,19100092,3.44905292182046E-04
19100008,19100093,4.17692396557518E-04
19100008,19100094,3.64237239191944E-04
19100008,19100095,2.74668124534082E-04
19100008,19100096,3.79001650778351E-04
19100008,19100097,3.20852018244112E-04
19100008,19100098,3.87184632623417E-04
19100008,19100099,3.23625567943845E-04
19100008,19100100,1.45641666951274E-04
19100008,19100101,3.92698799277932E-02
19100008,19100102,4.65674715014273E-02
19100008,19100103,1.53611315526203E-02
19100008,19100104,8.48005562074578E-04
19100008,19100105,4.26621749568322E-02
19100008,19100106,1.19216990395764E-03
19100008,19100107,4.57233708712672E-04
19100008,19100108,1.29684988725606E-03
19100008,19100109,1.37902831208256E-04
19100008,19100110,1.50612780303097E-04
19100008,19100111,3.53613433191025E-02
19100008,19100112,1.30969236538790E-02
19100008,19100113,5.05776570992751E-04
19100008,19100114,8.03000962038680E-04
19100008,19100115,3.01151861167910E-03
19100008,19100116,2.04892128879247E-04
19100009,19100001,3.24470038616719E-02
19100009,19100002,3.12248545898460E-02
19100009,19100003,3.14111289578802E-02
19100009,19100004,6.89752749696685E-04
19100009,19100005,3.23482392204078E-02
19100009,19100006,1.43367507436961E-04
19100009,19100007,2.99560611706829E-04
19100009,19100008,3.14513633801252E-02
19100009,19100009,2.87228559570251E-01
19100009,19100010,3.12248366283179E-02
19100009,19100011,1.91647700684485E-04
19100009,19100012,3.14217204359035E-02
19100009,19100013,3.19058338205677E-02
19100009,19100014,2.25583332375932E-04
19100009,19100015,2.73581817155813E-05
19100009,19100016,1.01131493082059E-04
19100009,19100017,2.88382838010810E-04
19100009,19100018,1.06081075161399E-05
19100009,19100019,3.14509197468177E-02
19100009,19100020,2.36543869204901E-04
19100009,19100021,3.27193024988012E-02
19100009,19100022,3.12252025609921E-02
19100009,19100023,5.99935180136271E-04
19100009,19100024,3.22021291110725E-02
19100009,19100025,3.12367272268429E-02
19100009,19100026,3.12338920649537E-02
19100009,19100027,3.12138297292631E-02
19100009,19100028,3.23658477617527E-02
19100009,19100029,7.70609505116120E-04
19100009,19100030,3.20177412879269E-02
19100009,19100031,1.18321584391547E-03
19100009,19100032,9.12027120347785E-04
19100009,19100033,3.61608614163324E-05
19100009,19100034,3.32315353447556E-05
19100009,19100035,5.27124391167927E-05
19100009,19100036,6.42339793166220E-05
19100009,19100037,2.07166229298123E-05
19100009,19100038,2.20319646273053E-05
19100009,19100039,3.61475661154553E-05
19100009,19100040,5.18525396044436E-05
19100009,19100041,2.33482499356739E-05
19100009,19100042,3.45820549763312E-04
19100009,19100043,3.63278417375272E-04
19100009,19100044,7.45999758227464E-04
19100009,19100045,5.32943130878840E-04
19100009,19100046,7.30068920772495E-04
19100009,19100047,8.51816650450868E-04
19100009,19100048,5.95274117423423E-04
19100009,19100049,8.72194899772159E-04
19100009,19100050,1.10448060681404E-03
19100009,19100051,2.63128100791975E-03
19100009,19100052,2.31141763898051E-03
19100009,19100053,3.36527881060346E-02
19100009,19100054,3.05781088972730E-04
19100009,19100055,1.84447869888683E-03
19100009,19100056,3.46193778831113E-02
19100009,19100057,1.49091554396532E-03
19100009,19100058,6.42373934677853E-04
19100009,19100059,4.18240916580342E-04
19100009,19100060,7.78554914853675E-04
19100009,19100061,0.00000000000000E+00
19100009,19100062,4.94416507146743E-04
19100009,19100063,3.72880915227350E-04
19100009,19100064,9.31657493370742E-05
19100009,19100065,3.01995552937474E-04
19100009,19100066,2.97656617176417E-04
19100009,19100067,4.66568698302642E-04
19100009,19100068,2.52404536531334E-04
19100009,19100069,7.74316562714277E-07
19100009,19100070,3.29270782749809E-02
19100009,19100071,9.81242144977051E-05
19100009,19100072,5.15622912903973E-04
19100009,19100073,6.03941261831651E-04
19100009,19100074,4.07039023667290E-04
19100009,19100075,3.49430809925745E-05
19100009,19100076,3.25407614599949E-05
19100009,19100077,2.72322445833968E-04
19100009,19100078,3.18934367773266E-05
19100009,19100079,4.06034794782207E-05
19100009,19100080,3.35233164471985E-05
19100009,19100081,1.02451836459698E-04
19100009,19100082,3.86429797445313E-05
19100009,19100083,7.38177835116163E-05
19100009,19100084,1.51799500818403E-05
19100009,19100085,9.91552811183890E-05
19100009,19100086,1.16418792729699E-04
19100009,19100087,3.40008950289770E-06
19100009,19100088,4.08766156300767E-05
19100009,19100089,5.44712989673584E-06
19100009,19100090,1.75223100736484E-06
19100009,19100091,2.54932423405325E-06
19100009,19100092,2.36469995448635E-06
19100009,19100093,4.02571802357926E-06
19100009,19100094,2.49724142384226E-06
19100009,19100095,7.82815227919308E-05
19100009,19100096,3.73975306692568E-06
19100009,19100097,2.19978866702412E-06
19100009,19100098,2.65457070069878E-06
19100009,19100099,1.56280045325779E-05
19100009,19100100,1.01864854772501E-04
19100009,19100101,5.81456165411710E-04
19100009,19100102,3.25520610548722E-02
19100009,19100103,1.79894480973185E-03
19100009,19100104,1.15886992058463E-03
19100009,19100105,1.82961164526734E-03
19100009,19100106,1.23975081244504E-03
19100009,19100107,5.15759079678303E-04
19100009,19100108,9.88879759217773E-05
19100009,19100109,9.87884104428749E-05
19100009,19100110,2.66515426883904E-04
19100009,19100111,1.38634340445672E-04
19100009,19100112,1.53357164156898E-03
19100009,19100113,5.71553770358243E-04
19100009,19100114,6.12307874485447E-05
19100009,19100115,2.36284251329458E-03
19100009,19100116,1.46993374934437E-05
19100010,19100001,3.26006111939613E-02
19100010,19100002,3.13448919073548E-02
19100010,19100003,3.13442212145845E-02
19100010,19100004,6.91677832158684E-04
19100010,19100005,3.25019550273603E-02
19100010,19100006,1.41691078994459E-04
19100010,19100007,1.06653464724830E-04
19100010,19100008,3.14125482164036E-02
19100010,19100009,3.13441832429174E-02
19100010,19100010,2.86317058468957E-01
19100010,19100011,2.12274418964921E-09
19100010,19100012,3.13441832429174E-02
19100010,19100013,3.18574734261746E-02
19100010,19100014,2.96220990864177E-05
19100010,19100015,2.43386558552116E-05
19100010,19100016,8.82714158796731E-05
19100010,19100017,8.44352785822796E-05
19100010,19100018,7.72843883616057E-06
19100010,19100019,3.14041839515665E-02
19100010,19100020,2.25254780814286E-04
19100010,19100021,3.28531959173804E-02
19100010,19100022,3.13441832429174E-02
19100010,19100023,6.01625621471529E-04
19100010,19100024,3.23563379463005E-02
19100010,19100025,3.13452185132722E-02
19100010,19100026,3.13441837172905E-02
19100010,19100027,3.13444161286842E-02
19100010,19100028,3.25199310130224E-02
19100010,19100029,7.72781311940370E-04
19100010,19100030,3.21591515257496E-02
19100010,19100031,1.18406679691322E-03
19100010,19100032,9.14483764949978E-04
19100010,19100033,3.63380538478966E-05
19100010,19100034,3.33952416324640E-05
19100010,19100035,5.28511889922301E-05
19100010,19100036,6.43995399077273E-05
19100010,19100037,2.08186778423678E-05
19100010,19100038,2.21404992196027E-05
19100010,19100039,3.62869461140127E-05
19100010,19100040,5.20253588438714E-05
19100010,19100041,2.34632688561602E-05
19100010,19100042,3.46896477292516E-04
19100010,19100043,3.63540732092771E-04
19100010,19100044,7.48203672952107E-04
19100010,19100045,5.34593567319154E-04
19100010,19100046,7.32297601361477E-04
19100010,19100047,8.54415905531160E-04
19100010,19100048,5.97090939113971E-04
19100010,19100049,8.74279302472103E-04
19100010,19100050,1.10527493448313E-03
19100010,19100051,2.61727760135518E-03
19100010,19100052,2.29940084810463E-03
19100010,19100053,3.37935246377073E-02
19100010,19100054,3.05109133686075E-04
19100010,19100055,1.83728409479616E-03
19100010,19100056,3.47544426168295E-02
19100010,19100057,1.48426699420220E-03
19100010,19100058,6.43396763417618E-04
19100010,19100059,4.18723391611287E-04
19100010,19100060,7.80925399790482E-04
19100010,19100061,0.00000000000000E+00
19100010,19100062,4.95111857623601E-04
19100010,19100063,3.73254460509832E-04
19100010,19100064,9.32327528969855E-05
19100010,19100065,3.02212744096974E-04
19100010,19100066,2.97870687831393E-04
19100010,19100067,4.66904248265497E-04
19100010,19100068,2.52586062495604E-04
19100010,19100069,7.71643016642461E-07
19100010,19100070,3.30590834877280E-02
19100010,19100071,9.82761363999537E-05
19100010,19100072,5.16349029443251E-04
19100010,19100073,6.04881019857901E-04
19100010,19100074,4.05633927393304E-04
19100010,19100075,3.51128477393438E-05
19100010,19100076,3.27010648345623E-05
19100010,19100077,2.71382002392364E-04
19100010,19100078,3.20504817193371E-05
19100010,19100079,4.08034246984929E-05
19100010,19100080,3.36884601166170E-05
19100010,19100081,1.02648419579141E-04
19100010,19100082,3.88333415244462E-05
19100010,19100083,7.41814271164085E-05
19100010,19100084,8.31190525398145E-06
19100010,19100085,9.96437431412889E-05
19100010,19100086,1.16992298834052E-04
19100010,19100087,1.20422380775514E-06
19100010,19100088,4.10779833649544E-05
19100010,19100089,2.61387036193637E-06
19100010,19100090,0.00000000000000E+00
19100010,19100091,0.00000000000000E+00
19100010,19100092,0.00000000000000E+00
19100010,19100093,1.11441208582107E-06
19100010,19100094,0.00000000000000E+00
19100010,19100095,7.75164631732371E-05
19100010,19100096,1.09678244832607E-06
19100010,19100097,0.00000000000000E+00
19100010,19100098,0.00000000000000E+00
19100010,19100099,1.34766400610304E-05
19100010,19100100,1.02327506230335E-04
19100010,19100101,5.74154586012044E-04
19100010,19100102,3.26883391866037E-02
19100010,19100103,1.77595519483789E-03
19100010,19100104,1.16023686409708E-03
19100010,19100105,1.81950235733099E-03
19100010,19100106,1.23478341276436E-03
19100010,19100107,5.17212642191453E-04
19100010,19100108,8.63122140753352E-05
19100010,19100109,9.92747432957711E-05
19100010,19100110,2.66747105455853E-04
